Season,Team1,Team1Name,Team2,Team2Name,pred,pred2,T1Seed,T2Seed,T1AvgOff_rating,T1AvgDef_rating,T2AvgOff_rating,T2AvgDef_rating,ID,T1Top_seeded_teamsPlayed,T1AvgSeedPlayed,T1AvgNet_rating,T1AvgFGperc,T1AvgeFGperc,T1AvgTrueShot,T1AvgPPP,T1AvgFGpercAllow,T1AvgeFGpercAllow,T1AvgTrueShotAllow,T1AvgPPPAllow,T1AvgRebperc,T1AvgOffRebperc,T1AvgRebpercAllow,T1Avg_OffRebpercAllow,T1AvgAstTO,T2Top_seeded_teamsPlayed,T2AvgSeedPlayed,T2AvgNet_rating,T2AvgFGperc,T2AvgeFGperc,T2AvgTrueShot,T2AvgPPP,T2AvgFGpercAllow,T2AvgeFGpercAllow,T2AvgTrueShotAllow,T2AvgPPPAllow,T2AvgRebperc,T2AvgOffRebperc,T2AvgRebpercAllow,T2Avg_OffRebpercAllow,T2AvgAstTO,team1_seed_str,team2_seed_str,seed_diff
2022,1129,Boise St,1460,Wright St,0.6956913543136838,0.3043086456863162,8,16,103.3,93.09,106.69,102.2,2022_1129_1460,8,77.18,44.8,51.44,54.52,103.3,43.05,48.49,51.74,93.09,54,28.97,46,20.7,109.8,88.09,2,93.48,46.92,52.29,56.48,106.69,45.62,51.45,54.44,102.2,51.49,28.52,48.51,26.84,132.89,94.08,1,0,-8
2022,1314,North Carolina,1437,Villanova,0.14661391664341206,0.8533860833565879,8,2,108.15,99.35,111.79,95.34,2022_1314_1437,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,16,53.88,44.12,52.46,57.25,111.79,40.84,47.54,51.18,95.34,52.45,27.32,47.55,23.7,153.54,102.87,1,1,6
2022,1314,North Carolina,1345,Purdue,0.17356809130629514,0.8264319086937049,8,3,108.15,99.35,116.34,100.92,2022_1314_1345,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,19,47.91,49.33,56.96,60.08,116.34,42.89,49.75,52.48,100.92,57.71,33.4,42.29,20.11,159.29,174.68,1,1,5
2022,1314,North Carolina,1397,Tennessee,0.19845967669032916,0.8015403233096708,8,3,108.15,99.35,104.82,89.04,2022_1314_1397,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,14,58.64,42.98,50.28,53.94,104.82,40.25,46.49,50.45,89.04,52.92,30.56,47.08,24.02,152.72,80.03,1,1,5
2022,1314,North Carolina,1403,Texas Tech,0.1816807706380601,0.8183192293619399,8,3,108.15,99.35,104.45,87.02,2022_1314_1403,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,15,57.56,47.16,52.59,56.26,104.45,38.66,45.91,49.72,87.02,55.72,30.78,44.28,22.11,108.43,79.16,1,1,5
2022,1314,North Carolina,1458,Wisconsin,0.2158040379421703,0.7841959620578297,8,3,108.15,99.35,103.5,97.47,2022_1314_1458,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,18,45.71,42.77,48.42,52.78,103.5,43.88,49.36,52.37,97.47,50.25,23.27,49.75,21.2,137.24,117.92,1,1,5
2022,1314,North Carolina,1344,Providence,0.37604820655628357,0.6239517934437164,8,4,108.15,99.35,105.25,97.23,2022_1314_1344,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,12,62.3,44.07,50.64,55.22,105.25,41.13,46.79,50.34,97.23,52.65,28.18,47.35,23.63,135.03,130.58,1,1,4
2022,1314,North Carolina,1417,UCLA,0.31311267588581293,0.6868873241141871,8,4,108.15,99.35,110.03,93.22,2022_1314_1417,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,9,72.28,45.33,50.9,54.86,110.03,41.88,48.01,51.86,93.22,53.04,29.23,46.96,20.67,200.26,100.74,1,1,4
2022,1314,North Carolina,1388,St Mary's CA,0.2894337045848643,0.7105662954151357,8,5,108.15,99.35,105.01,92.36,2022_1314_1388,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,11,66.48,46.38,52.77,55.88,105.01,43.44,48.39,51.58,92.36,53.34,22.94,46.66,18.81,141.99,79.16,1,1,3
2022,1314,North Carolina,1400,Texas,0.1987040282421354,0.8012959717578646,8,6,108.15,99.35,104.89,91.09,2022_1314_1400,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,14,57.91,44.67,50.66,54.77,104.89,41.2,46.55,50.38,91.09,51.81,29.41,48.19,27.33,129.05,76.81,1,1,2
2022,1314,North Carolina,1326,Ohio St,0.28401314822531276,0.7159868517746872,8,7,108.15,99.35,111.44,101.49,2022_1314_1326,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,14,56.3,47.52,54.94,58.95,111.44,41.94,47.95,51.93,101.49,52.57,26.16,47.43,24.43,131.57,154.89,1,1,1
2022,1314,North Carolina,1425,USC,0.7083443962932373,0.2916556037067627,8,7,108.15,99.35,104.42,95.52,2022_1314_1425,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,6,81.67,45.4,51.14,54.14,104.42,39.14,44.97,48.64,95.52,54.33,30.48,45.67,23.52,135.46,177.04,1,1,1
2022,1314,North Carolina,1361,San Diego St,0.38850733219740785,0.6114926678025921,8,8,108.15,99.35,97.57,87.28,2022_1314_1361,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,1,1,0
2022,1314,North Carolina,1371,Seton Hall,0.26742559576175606,0.7325744042382439,8,8,108.15,99.35,101.86,95.63,2022_1314_1371,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,1,1,0
2022,1314,North Carolina,1395,TCU,0.4336168470840148,0.5663831529159852,8,9,108.15,99.35,100.25,96.47,2022_1314_1395,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,13,60.56,44.15,49,52.25,100.25,42.52,48,51.4,96.47,55.47,35,44.53,24.29,111.7,125.07,1,0,-1
2022,1314,North Carolina,1362,San Francisco,0.39913130686357323,0.6008686931364268,8,10,108.15,99.35,106.48,93.46,2022_1314_1362,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,8,75.66,45.53,53.28,56.01,106.48,42.4,46.83,51.08,93.46,53.52,28.3,46.48,21.04,116.8,91.73,1,0,-2
2022,1314,North Carolina,1323,Notre Dame,0.4279815136833084,0.5720184863166916,8,11,108.15,99.35,107.99,99.18,2022_1314_1323,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,10,69.68,46.16,54.47,57.92,107.99,43.84,49.54,52.06,99.18,50.46,19.16,49.54,21.37,173.15,128.64,1,0,-3
2022,1314,North Carolina,1353,Rutgers,0.3589641999229446,0.6410358000770554,8,11,108.15,99.35,101.87,98.19,2022_1314_1353,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,14,57.06,44.52,49.92,53.06,101.87,41.62,48.57,52.36,98.19,51.3,27.91,48.7,23.68,150.23,118.42,1,0,-3
2022,1314,North Carolina,1439,Virginia Tech,0.4028912371270177,0.5971087628729823,8,11,108.15,99.35,109.9,97.02,2022_1314_1439,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,10,72.97,47.25,55.52,58.2,109.9,43.07,49.02,52.45,97.02,52,25.8,48,22.62,157.01,124.1,1,0,-3
2022,1314,North Carolina,1350,Richmond,0.7262137737158378,0.27378622628416216,8,12,108.15,99.35,105.03,100.24,2022_1314_1350,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,3,91.54,44.73,51.88,55.61,105.03,44.47,50.59,53.48,100.24,47.69,20.03,52.31,25.98,166,117.85,1,0,-4
2022,1314,North Carolina,1412,UAB,0.5740793613422416,0.4259206386577584,8,12,108.15,99.35,109.89,93.89,2022_1314_1412,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,1,96.22,46.52,52.81,56.42,109.89,42.23,48.35,52.1,93.89,54.12,30.3,45.88,23.44,130.07,84.63,1,0,-4
2022,1314,North Carolina,1461,Wyoming,0.5025678995928692,0.4974321004071308,8,12,108.15,99.35,105.87,97,2022_1314_1461,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,8,76.12,45.76,52.67,56.71,105.87,41.61,47.55,50.99,97,52.31,23.12,47.69,21.85,114.39,117.43,1,0,-4
2022,1314,North Carolina,1355,S Dakota St,0.5492495181089189,0.45075048189108113,8,13,108.15,99.35,117.56,102.73,2022_1314_1355,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,2,93.44,52.62,60.35,63.9,117.56,44.38,51.68,54.4,102.73,52.82,21.23,47.18,20.87,151.62,121.32,1,0,-5
2022,1314,North Carolina,1436,Vermont,0.4573635453865146,0.5426364546134854,8,13,108.15,99.35,113.13,92.28,2022_1314_1436,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,3,90.72,49.47,57.39,60.37,113.13,41.32,47.87,50.59,92.28,54.32,20.77,45.68,16.71,172.77,97.56,1,0,-5
2022,1314,North Carolina,1463,Yale,0.7157168349737499,0.28428316502625006,8,14,108.15,99.35,100.03,97.13,2022_1314_1463,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,4,86.31,44.29,50.21,54.46,100.03,42.47,48.65,52.12,97.13,50.61,23.3,49.39,24.13,109.98,110.29,1,0,-6
2022,1314,North Carolina,1389,St Peter's,0.7560995190461403,0.24390048095385974,8,15,108.15,99.35,97.28,90.82,2022_1314_1389,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,1,95.72,42.64,47.96,52.2,97.28,39.08,44.47,50.32,90.82,52.66,28.86,47.34,23.77,97.68,83.07,1,0,-7
2022,1314,North Carolina,1394,TAM C. Christi,0.761163389031707,0.238836610968293,8,16,108.15,99.35,100.83,97.83,2022_1314_1394,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,1,96.07,42.61,47.61,53.06,100.83,42.59,49.47,55.1,97.83,51.85,32.37,48.15,27.65,102.86,87.15,1,0,-8
2022,1314,North Carolina,1411,TX Southern,0.7958046553654661,0.20419534463453393,8,16,108.15,99.35,98.01,92.49,2022_1314_1411,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,1,95.87,43.7,48.68,52.27,98.01,39.75,45.05,48.92,92.49,54.31,32.07,45.69,23.59,80.76,106.93,1,0,-8
2022,1314,North Carolina,1460,Wright St,0.688770540399938,0.311229459600062,8,16,108.15,99.35,106.69,102.2,2022_1314_1460,11,68.33,45.45,52.22,56.32,108.15,43.46,49.9,52.68,99.35,55.53,27.53,44.47,17.34,147.93,148.51,2,93.48,46.92,52.29,56.48,106.69,45.62,51.45,54.44,102.2,51.49,28.52,48.51,26.84,132.89,94.08,1,0,-8
2022,1361,San Diego St,1437,Villanova,0.18754167565820834,0.8124583243417917,8,2,97.57,87.28,111.79,95.34,2022_1361_1437,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,16,53.88,44.12,52.46,57.25,111.79,40.84,47.54,51.18,95.34,52.45,27.32,47.55,23.7,153.54,102.87,1,1,6
2022,1361,San Diego St,1397,Tennessee,0.2496268298183396,0.7503731701816604,8,3,97.57,87.28,104.82,89.04,2022_1361_1397,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,14,58.64,42.98,50.28,53.94,104.82,40.25,46.49,50.45,89.04,52.92,30.56,47.08,24.02,152.72,80.03,1,1,5
2022,1361,San Diego St,1403,Texas Tech,0.2297620018919918,0.7702379981080082,8,3,97.57,87.28,104.45,87.02,2022_1361_1403,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,15,57.56,47.16,52.59,56.26,104.45,38.66,45.91,49.72,87.02,55.72,30.78,44.28,22.11,108.43,79.16,1,1,5
2022,1361,San Diego St,1458,Wisconsin,0.2699369757453486,0.7300630242546514,8,3,97.57,87.28,103.5,97.47,2022_1361_1458,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,18,45.71,42.77,48.42,52.78,103.5,43.88,49.36,52.37,97.47,50.25,23.27,49.75,21.2,137.24,117.92,1,1,5
2022,1361,San Diego St,1417,UCLA,0.37983200585247334,0.6201679941475267,8,4,97.57,87.28,110.03,93.22,2022_1361_1417,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,9,72.28,45.33,50.9,54.86,110.03,41.88,48.01,51.86,93.22,53.04,29.23,46.96,20.67,200.26,100.74,1,1,4
2022,1361,San Diego St,1388,St Mary's CA,0.35370560885599933,0.6462943911440007,8,5,97.57,87.28,105.01,92.36,2022_1361_1388,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,11,66.48,46.38,52.77,55.88,105.01,43.44,48.39,51.58,92.36,53.34,22.94,46.66,18.81,141.99,79.16,1,1,3
2022,1361,San Diego St,1400,Texas,0.2499145377746521,0.7500854622253479,8,6,97.57,87.28,104.89,91.09,2022_1361_1400,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,14,57.91,44.67,50.66,54.77,104.89,41.2,46.55,50.38,91.09,51.81,29.41,48.19,27.33,129.05,76.81,1,1,2
2022,1361,San Diego St,1425,USC,0.7654333840074026,0.23456661599259743,8,7,97.57,87.28,104.42,95.52,2022_1361_1425,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,6,81.67,45.4,51.14,54.14,104.42,39.14,44.97,48.64,95.52,54.33,30.48,45.67,23.52,135.46,177.04,1,1,1
2022,1361,San Diego St,1371,Seton Hall,0.32907366614472056,0.6709263338552794,8,8,97.57,87.28,101.86,95.63,2022_1361_1371,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,1,1,0
2022,1361,San Diego St,1395,TCU,0.507058612451166,0.492941387548834,8,9,97.57,87.28,100.25,96.47,2022_1361_1395,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,13,60.56,44.15,49,52.25,100.25,42.52,48,51.4,96.47,55.47,35,44.53,24.29,111.7,125.07,1,0,-1
2022,1361,San Diego St,1362,San Francisco,0.47159557600603064,0.5284044239939694,8,10,97.57,87.28,106.48,93.46,2022_1361_1362,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,8,75.66,45.53,53.28,56.01,106.48,42.4,46.83,51.08,93.46,53.52,28.3,46.48,21.04,116.8,91.73,1,0,-2
2022,1361,San Diego St,1439,Virginia Tech,0.4754979372879473,0.5245020627120527,8,11,97.57,87.28,109.9,97.02,2022_1361_1439,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,10,72.97,47.25,55.52,58.2,109.9,43.07,49.02,52.45,97.02,52,25.8,48,22.62,157.01,124.1,1,0,-3
2022,1361,San Diego St,1412,UAB,0.644250417092444,0.355749582907556,8,12,97.57,87.28,109.89,93.89,2022_1361_1412,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,1,96.22,46.52,52.81,56.42,109.89,42.23,48.35,52.1,93.89,54.12,30.3,45.88,23.44,130.07,84.63,1,0,-4
2022,1361,San Diego St,1461,Wyoming,0.5758151859010308,0.42418481409896924,8,12,97.57,87.28,105.87,97,2022_1361_1461,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,8,76.12,45.76,52.67,56.71,105.87,41.61,47.55,50.99,97,52.31,23.12,47.69,21.85,114.39,117.43,1,0,-4
2022,1361,San Diego St,1436,Vermont,0.5310561736153989,0.4689438263846011,8,13,97.57,87.28,113.13,92.28,2022_1361_1436,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,3,90.72,49.47,57.39,60.37,113.13,41.32,47.87,50.59,92.28,54.32,20.77,45.68,16.71,172.77,97.56,1,0,-5
2022,1361,San Diego St,1463,Yale,0.7718275824198068,0.22817241758019324,8,14,97.57,87.28,100.03,97.13,2022_1361_1463,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,4,86.31,44.29,50.21,54.46,100.03,42.47,48.65,52.12,97.13,50.61,23.3,49.39,24.13,109.98,110.29,1,0,-6
2022,1361,San Diego St,1389,St Peter's,0.8063957577398163,0.1936042422601837,8,15,97.57,87.28,97.28,90.82,2022_1361_1389,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,1,95.72,42.64,47.96,52.2,97.28,39.08,44.47,50.32,90.82,52.66,28.86,47.34,23.77,97.68,83.07,1,0,-7
2022,1361,San Diego St,1394,TAM C. Christi,0.8106768505178892,0.18932314948211082,8,16,97.57,87.28,100.83,97.83,2022_1361_1394,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,1,96.07,42.61,47.61,53.06,100.83,42.59,49.47,55.1,97.83,51.85,32.37,48.15,27.65,102.86,87.15,1,0,-8
2022,1361,San Diego St,1411,TX Southern,0.8396494948966422,0.1603505051033578,8,16,97.57,87.28,98.01,92.49,2022_1361_1411,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,1,95.87,43.7,48.68,52.27,98.01,39.75,45.05,48.92,92.49,54.31,32.07,45.69,23.59,80.76,106.93,1,0,-8
2022,1361,San Diego St,1460,Wright St,0.7483296607970488,0.25167033920295123,8,16,97.57,87.28,106.69,102.2,2022_1361_1460,11,66.84,43.55,49.1,52.7,97.57,38.21,44.01,47.95,87.28,51.94,26.25,48.06,23.35,103.1,83.5,2,93.48,46.92,52.29,56.48,106.69,45.62,51.45,54.44,102.2,51.49,28.52,48.51,26.84,132.89,94.08,1,0,-8
2022,1371,Seton Hall,1437,Villanova,0.21780655610009758,0.7821934438999024,8,2,101.86,95.63,111.79,95.34,2022_1371_1437,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,16,53.88,44.12,52.46,57.25,111.79,40.84,47.54,51.18,95.34,52.45,27.32,47.55,23.7,153.54,102.87,1,1,6
2022,1371,Seton Hall,1397,Tennessee,0.28637923285109823,0.7136207671489018,8,3,101.86,95.63,104.82,89.04,2022_1371_1397,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,14,58.64,42.98,50.28,53.94,104.82,40.25,46.49,50.45,89.04,52.92,30.56,47.08,24.02,152.72,80.03,1,1,5
2022,1371,Seton Hall,1403,Texas Tech,0.2646211171350601,0.7353788828649399,8,3,101.86,95.63,104.45,87.02,2022_1371_1403,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,15,57.56,47.16,52.59,56.26,104.45,38.66,45.91,49.72,87.02,55.72,30.78,44.28,22.11,108.43,79.16,1,1,5
2022,1371,Seton Hall,1458,Wisconsin,0.3084504485275915,0.6915495514724085,8,3,101.86,95.63,103.5,97.47,2022_1371_1458,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,18,45.71,42.77,48.42,52.78,103.5,43.88,49.36,52.37,97.47,50.25,23.27,49.75,21.2,137.24,117.92,1,1,5
2022,1371,Seton Hall,1417,UCLA,0.42489939320405123,0.5751006067959488,8,4,101.86,95.63,110.03,93.22,2022_1371_1417,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,9,72.28,45.33,50.9,54.86,110.03,41.88,48.01,51.86,93.22,53.04,29.23,46.96,20.67,200.26,100.74,1,1,4
2022,1371,Seton Hall,1388,St Mary's CA,0.39766079061907045,0.6023392093809296,8,5,101.86,95.63,105.01,92.36,2022_1371_1388,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,11,66.48,46.38,52.77,55.88,105.01,43.44,48.39,51.58,92.36,53.34,22.94,46.66,18.81,141.99,79.16,1,1,3
2022,1371,Seton Hall,1400,Texas,0.28669311585431034,0.7133068841456897,8,6,101.86,95.63,104.89,91.09,2022_1371_1400,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,14,57.91,44.67,50.66,54.77,104.89,41.2,46.55,50.38,91.09,51.81,29.41,48.19,27.33,129.05,76.81,1,1,2
2022,1371,Seton Hall,1425,USC,0.7974239864921846,0.2025760135078154,8,7,101.86,95.63,104.42,95.52,2022_1371_1425,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,6,81.67,45.4,51.14,54.14,104.42,39.14,44.97,48.64,95.52,54.33,30.48,45.67,23.52,135.46,177.04,1,1,1
2022,1371,Seton Hall,1395,TCU,0.5537428577813772,0.4462571422186228,8,9,101.86,95.63,100.25,96.47,2022_1371_1395,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,13,60.56,44.15,49,52.25,100.25,42.52,48,51.4,96.47,55.47,35,44.53,24.29,111.7,125.07,1,0,-1
2022,1371,Seton Hall,1439,Virginia Tech,0.522355570993676,0.477644429006324,8,11,101.86,95.63,109.9,97.02,2022_1371_1439,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,10,72.97,47.25,55.52,58.2,109.9,43.07,49.02,52.45,97.02,52,25.8,48,22.62,157.01,124.1,1,0,-3
2022,1371,Seton Hall,1412,UAB,0.6859880557920213,0.31401194420797873,8,12,101.86,95.63,109.89,93.89,2022_1371_1412,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,1,96.22,46.52,52.81,56.42,109.89,42.23,48.35,52.1,93.89,54.12,30.3,45.88,23.44,130.07,84.63,1,0,-4
2022,1371,Seton Hall,1461,Wyoming,0.6208567480149743,0.37914325198502574,8,12,101.86,95.63,105.87,97,2022_1371_1461,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,8,76.12,45.76,52.67,56.71,105.87,41.61,47.55,50.99,97,52.31,23.12,47.69,21.85,114.39,117.43,1,0,-4
2022,1371,Seton Hall,1436,Vermont,0.5773620350172477,0.4226379649827523,8,13,101.86,95.63,113.13,92.28,2022_1371_1436,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,3,90.72,49.47,57.39,60.37,113.13,41.32,47.87,50.59,92.28,54.32,20.77,45.68,16.71,172.77,97.56,1,0,-5
2022,1371,Seton Hall,1463,Yale,0.8031703793685419,0.19682962063145815,8,14,101.86,95.63,100.03,97.13,2022_1371_1463,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,4,86.31,44.29,50.21,54.46,100.03,42.47,48.65,52.12,97.13,50.61,23.3,49.39,24.13,109.98,110.29,1,0,-6
2022,1371,Seton Hall,1389,St Peter's,0.8340113098995867,0.16598869010041328,8,15,101.86,95.63,97.28,90.82,2022_1371_1389,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,1,95.72,42.64,47.96,52.2,97.28,39.08,44.47,50.32,90.82,52.66,28.86,47.34,23.77,97.68,83.07,1,0,-7
2022,1371,Seton Hall,1394,TAM C. Christi,0.8378045752525786,0.16219542474742144,8,16,101.86,95.63,100.83,97.83,2022_1371_1394,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,1,96.07,42.61,47.61,53.06,100.83,42.59,49.47,55.1,97.83,51.85,32.37,48.15,27.65,102.86,87.15,1,0,-8
2022,1371,Seton Hall,1411,TX Southern,0.8633256904666662,0.13667430953333382,8,16,101.86,95.63,98.01,92.49,2022_1371_1411,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,1,95.87,43.7,48.68,52.27,98.01,39.75,45.05,48.92,92.49,54.31,32.07,45.69,23.59,80.76,106.93,1,0,-8
2022,1371,Seton Hall,1460,Wright St,0.7819885152419196,0.2180114847580804,8,16,101.86,95.63,106.69,102.2,2022_1371_1460,15,53.1,41.62,47.61,52.17,101.86,40.38,45.74,50.24,95.63,52.3,30.03,47.7,25.6,91.24,103.35,2,93.48,46.92,52.29,56.48,106.69,45.62,51.45,54.44,102.2,51.49,28.52,48.51,26.84,132.89,94.08,1,0,-8
2022,1166,Creighton,1211,Gonzaga,0.09712221729735337,0.9028777827026466,9,1,99.14,94.81,117.64,87.38,2022_1166_1211,14,59.55,44.91,50.72,54.01,99.14,39.61,44.98,48.1,94.81,52.44,26.28,47.56,24.6,103.64,130.05,11,63.72,52.73,59.44,62.2,117.64,37.94,43.12,46.24,87.38,56.19,27.6,43.81,19.53,168.32,92.45,0,1,8
