Team1Name,Team2Name,pred,pred2,T1Seed,T2Seed,T1AvgNet_rating,T2AvgNet_rating,T1AvgOff_rating,T1AvgDef_rating,T2AvgOff_rating,T2AvgDef_rating,Season,Team1,Team2,T1Top_seeded_teamsPlayed,T1AvgSeedPlayed,T1AvgFGperc,T1AvgeFGperc,T1AvgTrueShot,T1AvgPPP,T1AvgFGpercAllow,T1AvgeFGpercAllow,T1AvgTrueShotAllow,T1AvgPPPAllow,T1AvgRebperc,T1AvgOffRebperc,T1AvgRebpercAllow,T1Avg_OffRebpercAllow,T1AvgAstTO,T1AvgAstTOAllow,T2Top_seeded_teamsPlayed,T2AvgSeedPlayed,T2AvgFGperc,T2AvgeFGperc,T2AvgTrueShot,T2AvgPPP,T2AvgFGpercAllow,T2AvgeFGpercAllow,T2AvgTrueShotAllow,T2AvgPPPAllow,T2AvgRebperc,T2AvgOffRebperc,T2AvgRebpercAllow,T2Avg_OffRebpercAllow,T2AvgAstTO,T2AvgAstTOAllow,team1_seed_str,team2_seed_str,seed_diff
Oklahoma,Wright St,82.01,17.99,10,14,3.85,7.2,109.84,106,101.33,94.13,2018,1328,1460,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,2,19.47,43.34,49.3,53.64,101.33,41.48,48.48,52.23,94.13,51.72,30.44,48.28,25.92,112.54,83.73,0,0,-4
Oklahoma,Penn,84.31,15.69,10,16,3.85,9.38,109.84,106,105.82,96.45,2018,1328,1335,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,1,19.39,46.3,53.63,56.28,105.82,42.14,47.04,51.54,96.45,50.9,26.77,49.1,24.26,139.32,89.04,0,0,-6
Oklahoma,Radford,78.24,21.76,10,16,3.85,3.91,109.84,106,104.24,100.32,2018,1328,1347,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,3,18.75,42.55,49.53,53.66,104.24,43,49.61,54.03,100.32,51.53,34.12,48.47,30.07,105.97,103.57,0,0,-6
Oklahoma,TX Southern,87.02,12.98,10,16,3.85,-2.29,109.84,106,106.74,109.03,2018,1328,1411,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,6,17.41,44.4,51.07,55.87,106.74,45.58,51.72,54.72,109.03,48.95,31.61,51.05,34.64,116.43,155.03,0,0,-6
Oklahoma,UMBC,91.33,8.67,10,16,3.85,2.88,109.84,106,105.22,102.35,2018,1328,1420,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,1,19.48,43.95,52.31,54.76,105.22,44.88,52.26,55.4,102.35,47.66,29.14,52.34,31.34,139.47,101.54,0,0,-6
Providence,Villanova,6.57,93.43,10,1,1.51,23.22,104.43,102.91,122.98,99.76,2018,1344,1437,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,15,14.62,50.53,59.75,63.01,122.98,43.55,49.39,52.95,99.76,52.14,30.28,47.86,27.74,186.35,111.09,0,1,9
Providence,Virginia,5.86,94.14,10,1,1.51,23.04,104.43,102.91,111.12,88.07,2018,1344,1438,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,16,13.79,46.29,53.12,56.37,111.12,37.52,43.65,47.75,88.07,51.78,28.73,48.22,26.32,185.23,78.39,0,1,9
Providence,Xavier,27.44,72.56,10,1,1.51,13.87,104.43,102.91,115.85,101.98,2018,1344,1462,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,14,14.85,49.31,56.06,61,115.85,43.28,50.18,53.67,101.98,55.22,32.43,44.78,23.16,142.98,149.47,0,1,9
Providence,Purdue,36.65,63.35,10,2,1.51,21.17,104.43,102.91,118.12,96.95,2018,1344,1345,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,9,16.15,49.69,58.12,61.76,118.12,41.15,46.99,49.9,96.95,51.78,29.73,48.22,29.42,181.4,120.66,0,1,8
Providence,Tennessee,17.95,82.05,10,3,1.51,11.25,104.43,102.91,109.41,98.16,2018,1344,1397,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,15,13.7,44.37,51.21,56.03,109.41,41.03,46.87,51.68,98.16,51.17,35.62,48.83,34.52,145.7,82.82,0,1,7
Providence,Texas Tech,8.68,91.32,10,3,1.51,15.79,104.43,102.91,109.64,93.85,2018,1344,1403,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,16,13.7,46.56,52.86,56.89,109.64,40.26,46.64,51.3,93.85,53.07,36.09,46.93,30.79,122.44,79.52,0,1,7
Providence,Wichita St,29.39,70.61,10,4,1.51,16.39,104.43,102.91,118.12,101.73,2018,1344,1455,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,8,16.78,47.82,55.41,59.25,118.12,42.43,49.75,53.96,101.73,56.79,38.38,43.21,24.61,177.15,101.58,0,1,6
Providence,West Virginia,3.87,96.13,10,5,1.51,13.79,104.43,102.91,112.59,98.8,2018,1344,1452,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,18,12.44,43.57,50.52,54.95,112.59,42.38,49.49,54.47,98.8,52.48,38.65,47.52,33.5,143.06,86.3,0,1,5
Providence,TCU,16.36,83.64,10,6,1.51,10.4,104.43,102.91,116.43,106.03,2018,1344,1395,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,16,13.72,50.12,57.21,60.21,116.43,46.25,53.09,56.57,106.03,54.93,36.84,45.07,27.01,174.5,132.82,0,1,4
Providence,Rhode Island,14.98,85.02,10,7,1.51,12.05,104.43,102.91,110.01,97.96,2018,1344,1348,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,12,16.28,46.09,51.7,55.09,110.01,45.42,50.42,55.32,97.96,50.45,34.23,49.55,30.19,159.71,77.97,0,1,3
Providence,Texas A&M,29.57,70.43,10,7,1.51,6.08,104.43,102.91,105.55,99.47,2018,1344,1401,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,16,13.22,45.93,51.37,54.29,105.55,40.66,46.7,50.21,99.47,53.72,37.82,46.28,30.67,125.66,136.24,0,1,3
Providence,Seton Hall,28.79,71.21,10,8,1.51,7.76,104.43,102.91,110.44,102.67,2018,1344,1371,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,13,14.38,47.02,53.04,56.32,110.44,43.71,50.05,53.75,102.67,53.03,37.69,46.97,30.04,132.58,112.78,0,1,2
Providence,Virginia Tech,34.65,65.35,10,8,1.51,10.07,104.43,102.91,111.82,101.76,2018,1344,1439,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,13,14.22,49.59,57.34,60.43,111.82,42.62,50.11,53.3,101.76,48.73,26.16,51.27,30.96,151.72,117.21,0,1,2
Providence,Texas,14.47,85.53,10,10,1.51,4.11,104.43,102.91,103.08,98.98,2018,1344,1400,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,0,0,0
Providence,San Diego St,49.18,50.82,10,11,1.51,11.62,104.43,102.91,109.22,97.6,2018,1344,1361,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,5,17.94,45.86,52.01,55.99,109.22,42.16,48.88,52.59,97.6,53.34,34.12,46.66,27.08,139.26,112.22,0,0,-1
Providence,St Bonaventure,24.24,75.76,10,11,1.51,11,104.43,102.91,111.64,100.64,2018,1344,1382,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,8,17.5,45.88,52.65,57.58,111.64,42.27,49.17,53.9,100.64,50.64,32.4,49.36,32.3,135.66,107.41,0,0,-1
Providence,Syracuse,19.29,80.71,10,11,1.51,5.58,104.43,102.91,103.5,97.91,2018,1344,1393,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,15,13.97,42.12,47.57,52.93,103.5,39.83,47.15,51.58,97.91,53.22,37.92,46.78,30.86,94.3,136.59,0,0,-1
Providence,UCLA,59.04,40.96,10,11,1.51,7.37,104.43,102.91,111.64,104.27,2018,1344,1417,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,7,16.78,46.19,53.88,57.79,111.64,42.52,49.46,52.91,104.27,51.63,31.22,48.37,28.12,137.72,139.1,0,0,-1
Providence,S Dakota St,63.16,36.84,10,12,1.51,11.39,104.43,102.91,114.46,103.07,2018,1344,1355,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,3,18.6,46.08,54.65,59.02,114.46,43.66,49.99,53.06,103.07,51.93,26.88,48.07,24.29,146.92,137.86,0,0,-2
Providence,UNC Greensboro,54.88,45.12,10,13,1.51,12.29,104.43,102.91,106.46,94.17,2018,1344,1422,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,2,19.03,44.09,52.33,55.26,106.46,41.39,48.01,53.04,94.17,54.6,35.79,45.4,25.29,109.81,76.56,0,0,-3
Providence,SF Austin,53.25,46.75,10,14,1.51,12.69,104.43,102.91,106.91,94.22,2018,1344,1372,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,1,19.6,47.32,53.32,57.27,106.91,42.93,49.95,55.09,94.22,51.58,36.65,48.42,33.13,94.66,69.98,0,0,-4
Providence,Wright St,70.24,29.76,10,14,1.51,7.2,104.43,102.91,101.33,94.13,2018,1344,1460,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,2,19.47,43.34,49.3,53.64,101.33,41.48,48.48,52.23,94.13,51.72,30.44,48.28,25.92,112.54,83.73,0,0,-4
Providence,Radford,65.06,34.94,10,16,1.51,3.91,104.43,102.91,104.24,100.32,2018,1344,1347,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,3,18.75,42.55,49.53,53.66,104.24,43,49.61,54.03,100.32,51.53,34.12,48.47,30.07,105.97,103.57,0,0,-6
Providence,TX Southern,77.63,22.37,10,16,1.51,-2.29,104.43,102.91,106.74,109.03,2018,1344,1411,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,6,17.41,44.4,51.07,55.87,106.74,45.58,51.72,54.72,109.03,48.95,31.61,51.05,34.64,116.43,155.03,0,0,-6
Providence,UMBC,84.51,15.49,10,16,1.51,2.88,104.43,102.91,105.22,102.35,2018,1344,1420,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,1,19.48,43.95,52.31,54.76,105.22,44.88,52.26,55.4,102.35,47.66,29.14,52.34,31.34,139.47,101.54,0,0,-6
Texas,Villanova,25.7,74.3,10,1,4.11,23.22,103.08,98.98,122.98,99.76,2018,1400,1437,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,15,14.62,50.53,59.75,63.01,122.98,43.55,49.39,52.95,99.76,52.14,30.28,47.86,27.74,186.35,111.09,0,1,9
Texas,Virginia,23.44,76.56,10,1,4.11,23.04,103.08,98.98,111.12,88.07,2018,1400,1438,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,16,13.79,46.29,53.12,56.37,111.12,37.52,43.65,47.75,88.07,51.78,28.73,48.22,26.32,185.23,78.39,0,1,9
Texas,Xavier,65.04,34.96,10,1,4.11,13.87,103.08,98.98,115.85,101.98,2018,1400,1462,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,14,14.85,49.31,56.06,61,115.85,43.28,50.18,53.67,101.98,55.22,32.43,44.78,23.16,142.98,149.47,0,1,9
Texas,Texas Tech,31.86,68.14,10,3,4.11,15.79,103.08,98.98,109.64,93.85,2018,1400,1403,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,16,13.7,46.56,52.86,56.89,109.64,40.26,46.64,51.3,93.85,53.07,36.09,46.93,30.79,122.44,79.52,0,1,7
Texas,Wichita St,67.18,32.82,10,4,4.11,16.39,103.08,98.98,118.12,101.73,2018,1400,1455,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,8,16.78,47.82,55.41,59.25,118.12,42.43,49.75,53.96,101.73,56.79,38.38,43.21,24.61,177.15,101.58,0,1,6
Texas,West Virginia,16.54,83.46,10,5,4.11,13.79,103.08,98.98,112.59,98.8,2018,1400,1452,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,18,12.44,43.57,50.52,54.95,112.59,42.38,49.49,54.47,98.8,52.48,38.65,47.52,33.5,143.06,86.3,0,1,5
Texas,Texas A&M,67.38,32.62,10,7,4.11,6.08,103.08,98.98,105.55,99.47,2018,1400,1401,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,16,13.22,45.93,51.37,54.29,105.55,40.66,46.7,50.21,99.47,53.72,37.82,46.28,30.67,125.66,136.24,0,1,3
Texas,Virginia Tech,72.29,27.71,10,8,4.11,10.07,103.08,98.98,111.82,101.76,2018,1400,1439,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,13,14.22,49.59,57.34,60.43,111.82,42.62,50.11,53.3,101.76,48.73,26.16,51.27,30.96,151.72,117.21,0,1,2
Texas,UCLA,87.64,12.36,10,11,4.11,7.37,103.08,98.98,111.64,104.27,2018,1400,1417,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,7,16.78,46.19,53.88,57.79,111.64,42.52,49.46,52.91,104.27,51.63,31.22,48.37,28.12,137.72,139.1,0,0,-1
Texas,UNC Greensboro,85.68,14.32,10,13,4.11,12.29,103.08,98.98,106.46,94.17,2018,1400,1422,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,2,19.03,44.09,52.33,55.26,106.46,41.39,48.01,53.04,94.17,54.6,35.79,45.4,25.29,109.81,76.56,0,0,-3
Texas,Wright St,92.07,7.93,10,14,4.11,7.2,103.08,98.98,101.33,94.13,2018,1400,1460,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,2,19.47,43.34,49.3,53.64,101.33,41.48,48.48,52.23,94.13,51.72,30.44,48.28,25.92,112.54,83.73,0,0,-4
Texas,TX Southern,94.47,5.53,10,16,4.11,-2.29,103.08,98.98,106.74,109.03,2018,1400,1411,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,6,17.41,44.4,51.07,55.87,106.74,45.58,51.72,54.72,109.03,48.95,31.61,51.05,34.64,116.43,155.03,0,0,-6
Texas,UMBC,96.41,3.59,10,16,4.11,2.88,103.08,98.98,105.22,102.35,2018,1400,1420,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,1,19.48,43.95,52.31,54.76,105.22,44.88,52.26,55.4,102.35,47.66,29.14,52.34,31.34,139.47,101.54,0,0,-6
Arizona St,Kansas,6.87,93.13,11,1,11.21,14.48,114.29,103.08,115.95,101.47,2018,1113,1242,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,20,13,49.64,58.01,60.4,115.95,42.41,48.72,51.93,101.47,50.05,31.16,49.95,33.28,156.04,103.97,0,1,10
Arizona St,Villanova,8.4,91.6,11,1,11.21,23.22,114.29,103.08,122.98,99.76,2018,1113,1437,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,15,14.62,50.53,59.75,63.01,122.98,43.55,49.39,52.95,99.76,52.14,30.28,47.86,27.74,186.35,111.09,0,1,10
Arizona St,Virginia,7.5,92.5,11,1,11.21,23.04,114.29,103.08,111.12,88.07,2018,1113,1438,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,16,13.79,46.29,53.12,56.37,111.12,37.52,43.65,47.75,88.07,51.78,28.73,48.22,26.32,185.23,78.39,0,1,10
Arizona St,Xavier,33.02,66.98,11,1,11.21,13.87,114.29,103.08,115.85,101.98,2018,1113,1462,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,14,14.85,49.31,56.06,61,115.85,43.28,50.18,53.67,101.98,55.22,32.43,44.78,23.16,142.98,149.47,0,1,10
Arizona St,Cincinnati,22.97,77.03,11,2,11.21,25.23,114.29,103.08,111.82,86.59,2018,1113,1153,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,9,16.38,45.19,51.51,55.29,111.82,37.06,42.85,46.67,86.59,55.1,41.17,44.9,30.33,169.2,74.16,0,1,9
Arizona St,Duke,21.34,78.66,11,2,11.21,21.47,114.29,103.08,118.72,97.25,2018,1113,1181,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,14,14,49.05,55.78,59.29,118.72,40.12,45.98,49.22,97.25,56.18,42.96,43.82,30.33,160.73,150.07,0,1,9
Arizona St,North Carolina,6.7,93.3,11,2,11.21,11.02,114.29,103.08,113.89,102.87,2018,1113,1314,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,22,11.26,45.92,52.4,55.95,113.89,42.36,50.21,53,102.87,56.75,39.8,43.25,27.85,181.26,147.91,0,1,9
Arizona St,Purdue,43,57,11,2,11.21,21.17,114.29,103.08,118.12,96.95,2018,1113,1345,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,9,16.15,49.69,58.12,61.76,118.12,41.15,46.99,49.9,96.95,51.78,29.73,48.22,29.42,181.4,120.66,0,1,9
Arizona St,Michigan,44.97,55.03,11,3,11.21,15.26,114.29,103.08,111.44,96.18,2018,1113,1276,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,10,15.44,46.57,54.41,56.89,111.44,43.31,48.52,52.25,96.18,50.54,28.02,49.46,26.49,169.98,91.47,0,1,8
Arizona St,Michigan St,60.75,39.25,11,3,11.21,22.82,114.29,103.08,117.83,95.01,2018,1113,1277,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,6,16.88,50.25,57.67,61.44,117.83,36.71,42.74,47.3,95.01,57.62,39.94,42.38,27.56,163.95,149.03,0,1,8
Arizona St,Tennessee,22.19,77.81,11,3,11.21,11.25,114.29,103.08,109.41,98.16,2018,1113,1397,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,15,13.7,44.37,51.21,56.03,109.41,41.03,46.87,51.68,98.16,51.17,35.62,48.83,34.52,145.7,82.82,0,1,8
Arizona St,Texas Tech,11.02,88.98,11,3,11.21,15.79,114.29,103.08,109.64,93.85,2018,1113,1403,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,16,13.7,46.56,52.86,56.89,109.64,40.26,46.64,51.3,93.85,53.07,36.09,46.93,30.79,122.44,79.52,0,1,8
Arizona St,Auburn,27.57,72.43,11,4,11.21,13.06,114.29,103.08,113.19,100.14,2018,1113,1120,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,11,15.69,44.12,52.05,57.67,113.19,42.66,49.69,54.45,100.14,52.19,34.51,47.81,30.5,125.06,90.9,0,1,7
Arizona St,Gonzaga,21.79,78.21,11,4,11.21,24.69,114.29,103.08,119.9,95.21,2018,1113,1211,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,7,17.56,50.49,57.93,60.77,119.9,40.62,46.93,50.83,95.21,56.31,35.91,43.69,24.09,168.06,96.38,0,1,7
Arizona St,Wichita St,35.17,64.83,11,4,11.21,16.39,114.29,103.08,118.12,101.73,2018,1113,1455,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,8,16.78,47.82,55.41,59.25,118.12,42.43,49.75,53.96,101.73,56.79,38.38,43.21,24.61,177.15,101.58,0,1,7
Arizona St,Clemson,32.22,67.78,11,5,11.21,9.91,114.29,103.08,107.7,97.79,2018,1113,1155,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,15,13.62,45.36,52.78,57.01,107.7,41.07,47.68,51.05,97.79,51.58,29.49,48.42,28.11,124.12,110,0,1,6
Arizona St,Kentucky,18.76,81.24,11,5,11.21,8.42,114.29,103.08,109.3,100.87,2018,1113,1246,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,17,13.09,47.33,52.13,56.31,109.3,40.83,47.2,51.07,100.87,53.13,39.02,46.87,33.45,110.21,119.14,0,1,6
Arizona St,Ohio St,38.87,61.13,11,5,11.21,13.3,114.29,103.08,111.24,97.94,2018,1113,1326,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,10,15.75,48.66,54.51,58.02,111.24,41.82,48.72,52.16,97.94,54.05,32.82,45.95,26.11,137.27,105.49,0,1,6
Arizona St,West Virginia,4.99,95.01,11,5,11.21,13.79,114.29,103.08,112.59,98.8,2018,1113,1452,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,18,12.44,43.57,50.52,54.95,112.59,42.38,49.49,54.47,98.8,52.48,38.65,47.52,33.5,143.06,86.3,0,1,6
Arizona St,Florida,20.53,79.47,11,6,11.21,8.88,114.29,103.08,109.67,100.8,2018,1113,1196,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,16,13.03,43.3,50.8,54.69,109.67,43.15,49.2,53.34,100.8,48.55,31.11,51.45,32.75,151.31,90.23,0,1,5
Arizona St,Houston,30.83,69.17,11,6,11.21,17.64,114.29,103.08,112.72,95.08,2018,1113,1222,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,0,1,5
Arizona St,Miami FL,47,53,11,6,11.21,8.59,114.29,103.08,107.78,99.19,2018,1113,1274,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,0,1,5
Arizona St,TCU,20.32,79.68,11,6,11.21,10.4,114.29,103.08,116.43,106.03,2018,1113,1395,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,16,13.72,50.12,57.21,60.21,116.43,46.25,53.09,56.57,106.03,54.93,36.84,45.07,27.01,174.5,132.82,0,1,5
Arizona St,Arkansas,16.09,83.91,11,7,11.21,6.57,114.29,103.08,111.94,105.38,2018,1113,1116,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,16,13.59,47.6,54,57.26,111.94,42.93,50.38,55.39,105.38,49.19,32.15,50.81,34.57,146.25,104.52,0,1,4
Arizona St,Nevada,34.89,65.11,11,7,11.21,14.76,114.29,103.08,116.41,101.65,2018,1113,1305,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,8,17.56,47.11,55.13,59.34,116.41,43.14,49.4,52.99,101.65,50.11,29.34,49.89,31,186.62,106.84,0,1,4
Arizona St,Rhode Island,18.68,81.32,11,7,11.21,12.05,114.29,103.08,110.01,97.96,2018,1113,1348,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,12,16.28,46.09,51.7,55.09,110.01,45.42,50.42,55.32,97.96,50.45,34.23,49.55,30.19,159.71,77.97,0,1,4
Arizona St,Texas A&M,35.37,64.63,11,7,11.21,6.08,114.29,103.08,105.55,99.47,2018,1113,1401,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,16,13.22,45.93,51.37,54.29,105.55,40.66,46.7,50.21,99.47,53.72,37.82,46.28,30.67,125.66,136.24,0,1,4
Arizona St,Creighton,37.18,62.82,11,8,11.21,11.52,114.29,103.08,113.92,102.4,2018,1113,1166,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,13,14.35,49.63,58.08,60.91,113.92,43.81,50.03,53.19,102.4,50.31,23.12,49.69,26.49,186.01,136.47,0,1,3
Arizona St,Missouri,54.4,45.6,11,8,11.21,8.49,114.29,103.08,108.71,100.22,2018,1113,1281,7,16.81,46.64,54.1,58.67,114.29,44.18,51.06,54.95,103.08,49.03,31.17,50.97,33.17,152.1,112.02,12,14.81,45.78,54.84,59.03,108.71,40.87,46.78,50.79,100.22,53,33.47,47,30.24,107.06,127.39,0,1,3
